entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,anomaly_type,event_id
u_00210,user,2026-02-23 08:53:00,51.4.172.223,United Kingdom,fileshare,biometric,9.8,logout > login > login > logout > download > read_file,linux-47-32:89:eb:7c:59:1b,normal,none,evt_007144
u_00135,user,2026-02-23 08:59:00,103.224.51.242,India,mailbox,password,5.26,search > search > search > read_file,android-31-8a:c3:0f:ee:5d:7f,normal,none,evt_007145
u_00082,user,2026-02-23 09:00:00,103.124.168.6,India,fileshare,password,10.81,read_file > login > search > read_file,android-57-87:b8:3f:55:3e:4b,normal,none,evt_007146
u_00177,user,2026-02-23 09:03:00,51.3.237.42,United Kingdom,fileshare,password,9.46,search > search > read_file > search > read_file,linux-75-19:18:c8:d5:f1:53,normal,none,evt_007147
u_00137,user,2026-02-23 09:04:00,45.211.243.102,Singapore,ticketing_portal,biometric,14.0,read_file > read_file > search,win-16-d9:c5:fe:aa:df:1e,normal,none,evt_007148
u_00088,user,2026-02-23 09:04:00,103.60.170.243,India,fileshare,password,12.94,login > download > logout > search,ios-61-0a:fc:73:4a:e4:bf,normal,none,evt_007149
u_00033,user,2026-02-23 09:07:00,45.169.167.152,Singapore,source_repo,token,12.62,download > logout > logout > read_file > logout,win-73-d8:f3:6c:1e:45:d9,normal,none,evt_007150
u_00093,user,2026-02-23 09:13:00,43.123.68.163,Japan,fileshare,biometric,14.32,read_file > search > read_file > login > logout,linux-38-db:8b:b4:7d:71:a1,normal,none,evt_007151
u_00208,user,2026-02-23 09:15:00,103.245.111.19,India,admin_panel,password,16.52,download > search > logout > read_file > logout,win-16-d9:97:57:c1:d8:5b,normal,none,evt_007152
e_00002,edge_device,2026-02-23 09:18:00,88.73.208.66,Germany,payment_service,certificate,9.06,heartbeat > heartbeat > telemetry_push > logout > heartbeat,ios-70-ec:be:5d:f7:69:53,normal,none,evt_007153
u_00202,user,2026-02-23 09:23:00,103.163.24.99,India,mailbox,token,15.21,search > download > download > login,android-94-11:06:67:be:14:4b,normal,none,evt_007154
u_00053,user,2026-02-23 09:27:00,45.200.77.30,Singapore,source_repo,password,18.44,read_file > read_file > search,linux-96-bf:a3:58:01:1f:4c,normal,none,evt_007155
u_00220,user,2026-02-23 09:33:00,45.168.95.162,Singapore,fileshare,token,14.69,login > login > search > login,win-14-e7:f2:d4:41:a1:89,normal,none,evt_007156
u_00241,user,2026-02-23 09:48:00,45.76.28.72,Singapore,mailbox,password,11.18,read_file > read_file > logout > logout > search,ios-82-fd:48:29:4c:cc:38,normal,none,evt_007157
u_00080,user,2026-02-23 09:49:00,51.140.147.126,United Kingdom,ticketing_portal,password,11.78,read_file > search > download > read_file,linux-19-da:5f:95:86:bc:bd,normal,none,evt_007158
u_00078,user,2026-02-23 09:57:00,51.104.78.52,United Kingdom,mailbox,password,11.89,download > logout > download > search > download > read_file,win-17-f5:3e:a7:ac:7e:e2,normal,none,evt_007159
u_00208,user,2026-02-23 09:57:00,103.161.214.13,India,source_repo,password,18.65,search > download > read_file > search > read_file,win-16-d9:97:57:c1:d8:5b,normal,none,evt_007160
u_00122,user,2026-02-23 09:59:00,51.158.197.137,United Kingdom,vpn_gateway,password,10.99,search > download > read_file > read_file > login > search,ios-35-32:f6:33:18:ac:de,normal,none,evt_007161
u_00224,user,2026-02-23 10:00:00,51.180.187.87,United Kingdom,mailbox,token,10.75,logout > login > search > logout,ios-52-d3:5e:8b:28:9e:42,normal,none,evt_007162
u_00226,user,2026-02-23 10:16:00,51.43.42.28,United Kingdom,ticketing_portal,biometric,12.14,search > logout > login > login > download,linux-54-16:5e:68:ef:f1:91,normal,none,evt_007163
u_00113,user,2026-02-23 10:20:00,5.136.86.149,UAE,vpn_gateway,biometric,11.2,login > logout > logout > download > download,ios-57-41:86:d3:f8:ed:2e,normal,none,evt_007164
u_00110,user,2026-02-23 10:25:00,45.207.97.26,Singapore,ticketing_portal,biometric,5.34,logout > search > read_file > search > logout,android-57-7e:4a:f8:f4:61:ce,normal,none,evt_007165
u_00245,user,2026-02-23 10:35:00,51.213.159.240,United Kingdom,vpn_gateway,token,10.29,download > search > search > download,win-52-8f:85:48:c4:98:41,normal,none,evt_007166
u_00201,user,2026-02-23 10:40:00,51.215.232.147,United Kingdom,fileshare,token,16.59,search > download > search > download > download,ios-89-9e:fe:d3:14:64:62,normal,none,evt_007167
u_00226,user,2026-02-23 10:43:00,51.242.238.248,United Kingdom,source_repo,biometric,10.52,search > login > search > download > search,linux-54-16:5e:68:ef:f1:91,normal,none,evt_007168
u_00139,user,2026-02-23 10:44:00,103.25.83.86,India,ticketing_portal,password,12.29,read_file > login > read_file,android-91-e9:c4:23:4c:ad:ff,normal,none,evt_007169
u_00090,user,2026-02-23 10:45:00,103.41.222.162,India,fileshare,password,16.39,login > logout > login,win-38-aa:21:a7:bb:a9:4e,normal,none,evt_007170
u_00122,user,2026-02-23 10:47:00,51.122.75.131,United Kingdom,mailbox,token,9.8,read_file > search > read_file > read_file > search,ios-35-32:f6:33:18:ac:de,normal,none,evt_007171
u_00055,user,2026-02-23 10:56:00,103.80.109.160,India,mailbox,biometric,13.21,search > login > search > search > download > logout,ios-10-dd:bd:bd:64:cd:61,normal,none,evt_007172
u_00037,user,2026-02-23 10:59:00,45.47.44.11,Singapore,vpn_gateway,biometric,37.02,login > read_file > search > read_file > search > logout,android-72-d1:d6:72:0a:74:33,anomaly,low_and_slow,evt_007173
u_00187,user,2026-02-23 11:17:00,51.40.198.66,United Kingdom,database,biometric,8.47,download > download > login > search > read_file > logout,android-98-72:c5:09:17:46:a7,normal,none,evt_007174
u_00159,user,2026-02-23 11:37:00,45.155.164.170,Singapore,fileshare,biometric,6.72,download > download > read_file > search > search > logout,linux-39-7e:8e:77:f7:f6:83,normal,none,evt_007175
u_00029,user,2026-02-23 12:02:00,51.40.46.13,United Kingdom,admin_panel,biometric,13.73,login > download > search > logout > read_file,android-95-2b:cd:68:97:71:c8,normal,none,evt_007176
u_00201,user,2026-02-23 12:12:00,51.233.68.232,United Kingdom,vpn_gateway,token,15.23,download > search > login,ios-89-9e:fe:d3:14:64:62,normal,none,evt_007177
u_00138,user,2026-02-23 12:18:00,51.173.239.153,United Kingdom,ticketing_portal,token,9.78,search > login > login > search > login > search,ios-36-37:2b:39:31:bf:0e,normal,none,evt_007178
u_00017,user,2026-02-23 12:19:00,51.103.81.17,United Kingdom,ticketing_portal,password,12.94,login > logout > logout,linux-96-7f:80:6f:24:ef:03,normal,none,evt_007179
u_00095,user,2026-02-23 12:19:00,103.182.189.69,India,ticketing_portal,password,7.19,search > login > logout > logout > search > logout,linux-86-92:2a:5d:01:0a:56,normal,none,evt_007180
u_00026,user,2026-02-23 12:26:00,45.37.130.136,Singapore,source_repo,token,11.98,read_file > search > search > login > login > download,ios-66-3f:44:0f:23:6f:7a,normal,none,evt_007181
u_00222,user,2026-02-23 12:36:00,103.17.132.24,India,mailbox,token,8.8,search > download > search,linux-58-8b:3e:7f:1b:a4:c2,normal,none,evt_007182
u_00010,user,2026-02-23 12:44:00,45.188.100.134,Singapore,fileshare,password,15.54,download > download > download > search,ios-18-a6:a0:15:c1:6a:c9,normal,none,evt_007183
u_00201,user,2026-02-23 12:46:00,51.112.201.42,United Kingdom,fileshare,token,14.54,login > search > read_file,ios-89-9e:fe:d3:14:64:62,normal,none,evt_007184
u_00131,user,2026-02-23 12:51:00,51.106.212.192,United Kingdom,source_repo,biometric,5.72,read_file > logout > logout > login,ios-29-99:be:59:21:63:32,normal,none,evt_007185
u_00036,user,2026-02-23 12:58:00,103.22.143.107,India,source_repo,password,15.5,read_file > search > logout,android-90-09:01:01:28:0d:d1,normal,none,evt_007186
u_00209,user,2026-02-23 12:59:00,103.247.140.35,India,ticketing_portal,token,17.03,read_file > logout > read_file > read_file,ios-29-ca:b1:c0:77:e4:63,normal,none,evt_007187
u_00159,user,2026-02-23 13:00:00,43.140.109.180,Japan,fileshare,biometric,12.27,download > login > download > download > login,linux-39-7e:8e:77:f7:f6:83,normal,none,evt_007188
u_00202,user,2026-02-23 13:18:00,103.169.236.50,India,vpn_gateway,token,14.39,login > download > logout > login,android-94-11:06:67:be:14:4b,normal,none,evt_007189
u_00098,user,2026-02-23 13:27:00,103.70.100.47,India,fileshare,certificate,11.36,logout > download > download,android-19-18:ae:ba:1e:fa:52,normal,none,evt_007190
u_00017,user,2026-02-23 13:31:00,51.151.176.11,United Kingdom,fileshare,password,12.56,read_file > download > logout > download > login > read_file,linux-96-7f:80:6f:24:ef:03,normal,none,evt_007191
u_00075,user,2026-02-23 13:39:00,51.15.10.144,United Kingdom,source_repo,biometric,10.99,logout > download > search > login > logout,win-28-6e:be:74:05:35:fa,normal,none,evt_007192
u_00059,user,2026-02-23 13:47:00,103.209.39.81,India,fileshare,token,13.2,download > search > download > login,linux-47-e3:f5:f6:c0:80:8a,normal,none,evt_007193
u_00113,user,2026-02-23 14:27:00,103.99.108.60,India,vpn_gateway,biometric,9.33,login > download > search > download,ios-57-41:86:d3:f8:ed:2e,normal,none,evt_007194
u_00232,user,2026-02-23 14:49:00,51.99.51.5,United Kingdom,ticketing_portal,token,8.48,logout > login > logout > read_file > logout,win-60-ce:64:e5:9b:11:bd,normal,none,evt_007195
u_00236,user,2026-02-23 18:18:00,45.151.6.149,Singapore,mailbox,biometric,10.53,download > read_file > logout,android-36-3f:d3:23:07:dc:f6,normal,none,evt_007196
s_00031,service_account,2026-02-23 19:28:00,34.221.99.7,United States,api_gateway,certificate,14.68,write_log > api_call > write_log > logout > logout,win-53-a8:ba:6b:eb:c6:35,normal,none,evt_007197
e_00060,edge_device,2026-02-23 19:29:00,103.42.176.163,India,api_gateway,token,2.18,logout > read_sensor > logout > read_sensor,win-62-9e:a7:06:4c:da:3d,normal,none,evt_007198
s_00148,service_account,2026-02-23 21:11:00,34.76.8.149,United States,api_gateway,certificate,7.89,auth > auth > auth > read_config > logout > api_call,linux-66-a8:79:12:fc:38:18,normal,none,evt_007199
s_00249,service_account,2026-02-23 21:13:00,103.6.81.122,India,fileshare,token,10.23,write_log > auth > auth > write_log > write_log > read_config,linux-70-86:36:51:86:1a:6a,normal,none,evt_007200
e_00150,edge_device,2026-02-23 21:50:00,88.125.199.143,Germany,vpn_gateway,token,7.93,heartbeat > read_sensor > logout > read_sensor > telemetry_push > heartbeat,linux-14-73:59:d1:dd:c0:07,normal,none,evt_007201
e_00173,edge_device,2026-02-23 22:35:00,88.220.215.187,Germany,api_gateway,certificate,7.31,telemetry_push > logout > telemetry_push > logout,ios-97-8a:26:73:16:ab:ac,normal,none,evt_007202
e_00083,edge_device,2026-02-23 23:31:00,103.174.217.58,India,vpn_gateway,certificate,11.12,heartbeat > read_sensor > heartbeat > logout > heartbeat > telemetry_push,ios-83-6f:5c:21:5c:20:2e,normal,none,evt_007203
e_00030,edge_device,2026-02-23 23:44:00,103.72.134.124,India,vpn_gateway,token,4.73,logout > telemetry_push > connect > logout > telemetry_push,win-60-02:92:79:77:ad:85,normal,none,evt_007204
s_00049,service_account,2026-02-23 23:44:00,34.129.27.250,United States,source_repo,token,7.57,api_call > auth > read_config > write_log > api_call > write_log,android-40-ee:d8:54:7b:88:c4,normal,none,evt_007205
s_00214,service_account,2026-02-24 00:13:00,103.196.97.191,India,ticketing_portal,token,6.15,read_config > write_log > read_config > auth,ios-19-45:d8:87:f9:df:8e,normal,none,evt_007206
s_00038,service_account,2026-02-24 00:34:00,103.181.23.59,India,ticketing_portal,token,8.71,auth > api_call > api_call > read_config,linux-56-fa:bf:9c:82:0d:11,normal,none,evt_007207
e_00151,edge_device,2026-02-24 00:37:00,88.26.32.24,Germany,api_gateway,token,5.74,read_sensor > read_sensor > telemetry_push > read_sensor,linux-29-8c:88:68:c7:cc:3e,normal,none,evt_007208
e_00170,edge_device,2026-02-24 00:41:00,88.242.20.35,Germany,api_gateway,token,7.44,read_sensor > read_sensor > telemetry_push > heartbeat > read_sensor > connect,android-30-f8:31:8c:ca:14:11,normal,none,evt_007209
e_00237,edge_device,2026-02-24 00:47:00,103.2.185.211,India,iot_hub,token,6.88,telemetry_push > read_sensor > logout,android-69-69:6d:2a:41:bd:d7,normal,none,evt_007210
s_00178,service_account,2026-02-24 00:55:00,103.99.124.252,India,database,certificate,15.94,auth > auth > write_log > read_config > read_config,ios-13-5d:71:f5:8c:89:25,normal,none,evt_007211
e_00179,edge_device,2026-02-24 00:55:00,103.202.110.246,India,mailbox,certificate,3.18,heartbeat > logout > telemetry_push > logout > telemetry_push > read_sensor,win-97-4a:79:04:21:35:0d,normal,none,evt_007212
u_00018,user,2026-02-24 01:20:00,103.7.42.133,India,source_repo,biometric,9.61,read_file > download > download > download > login,ios-86-cd:06:b7:15:bd:d3,normal,none,evt_007213
e_00189,edge_device,2026-02-24 01:21:00,103.32.53.124,India,iot_hub,token,8.07,read_sensor > logout > telemetry_push,linux-14-6a:77:41:5f:80:0c,normal,none,evt_007214
s_00145,service_account,2026-02-24 01:29:00,103.61.222.9,India,ticketing_portal,token,11.59,auth > logout > read_config > auth > write_log,win-86-de:8a:4e:19:9e:89,normal,none,evt_007215
s_00145,service_account,2026-02-24 01:44:00,103.222.122.69,India,ticketing_portal,token,10.9,auth > logout > api_call > api_call,win-86-de:8a:4e:19:9e:89,normal,none,evt_007216
s_00182,service_account,2026-02-24 01:45:00,34.180.203.41,United States,ticketing_portal,certificate,7.35,api_call > api_call > logout > api_call > write_log,ios-42-19:da:0e:92:44:36,normal,none,evt_007217
e_00024,edge_device,2026-02-24 01:55:00,88.242.73.174,Germany,vpn_gateway,certificate,12.31,heartbeat > telemetry_push > telemetry_push,ios-60-f2:6a:48:0c:01:5f,normal,none,evt_007218
s_00223,service_account,2026-02-24 02:06:00,34.218.23.175,United States,api_gateway,token,10.35,logout > read_config > read_config > logout,ios-70-1d:bf:3f:84:ad:9a,normal,none,evt_007219
e_00123,edge_device,2026-02-24 02:54:00,103.70.233.177,India,vpn_gateway,certificate,7.12,connect > telemetry_push > read_sensor,linux-58-63:8b:f7:e6:37:f8,normal,none,evt_007220
u_00125,user,2026-02-24 03:06:00,45.122.174.146,Singapore,database,token,13.93,search > search > login,android-96-0a:3c:90:0c:5a:27,normal,none,evt_007221
u_00105,user,2026-02-24 03:18:00,51.111.248.249,United Kingdom,ticketing_portal,password,9.74,read_file > read_file > search,android-41-8f:28:62:c1:45:21,normal,none,evt_007222
s_00198,service_account,2026-02-24 03:38:00,34.186.204.179,United States,ticketing_portal,certificate,7.43,api_call > auth > api_call,android-13-09:19:8e:b5:37:27,normal,none,evt_007223
e_00123,edge_device,2026-02-24 03:39:00,103.78.200.59,India,vpn_gateway,certificate,10.66,heartbeat > connect > telemetry_push,linux-58-63:8b:f7:e6:37:f8,normal,none,evt_007224
u_00106,user,2026-02-24 03:54:00,45.178.17.219,Singapore,fileshare,password,10.74,login > logout > login > read_file,android-67-c7:2c:d6:e3:18:78,normal,none,evt_007225
s_00065,service_account,2026-02-24 03:57:00,103.228.144.25,India,api_gateway,certificate,7.8,auth > api_call > logout > auth,linux-39-3a:be:54:3f:ee:7b,normal,none,evt_007226
e_00115,edge_device,2026-02-24 04:03:00,43.17.128.192,Japan,api_gateway,token,3.9,read_sensor > read_sensor > connect,android-88-fd:5f:d9:90:0e:45,normal,none,evt_007227
u_00141,user,2026-02-24 04:03:00,5.122.131.27,UAE,fileshare,biometric,11.71,login > download > download > logout,ios-78-16:23:65:56:bf:27,normal,none,evt_007228
u_00109,user,2026-02-24 04:07:00,103.233.161.113,India,ticketing_portal,biometric,11.66,download > read_file > login > download > download > read_file,win-82-b1:86:24:ff:71:0b,normal,none,evt_007229
s_00066,service_account,2026-02-24 04:23:00,103.88.242.44,India,database,certificate,5.02,read_config > read_config > auth > read_config > read_config,android-26-d1:08:27:1c:b4:9e,normal,none,evt_007230
u_00125,user,2026-02-24 04:42:00,45.170.222.40,Singapore,vpn_gateway,token,12.59,login > logout > login,android-96-0a:3c:90:0c:5a:27,normal,none,evt_007231
s_00143,service_account,2026-02-24 04:42:00,103.109.43.238,India,vpn_gateway,token,9.84,read_config > api_call > read_config,win-31-4a:31:cb:36:e8:89,normal,none,evt_007232
e_00002,edge_device,2026-02-24 04:49:00,88.155.244.223,Germany,api_gateway,password,11.04,heartbeat > read_sensor > telemetry_push > read_sensor > read_sensor,ios-70-ec:be:5d:f7:69:53,normal,none,evt_007233
s_00200,service_account,2026-02-24 05:21:00,34.213.209.70,United States,ticketing_portal,token,11.49,api_call > read_config > api_call > read_config > read_config > write_log,ios-90-01:f4:ba:fc:f2:50,normal,none,evt_007234
s_00007,service_account,2026-02-24 05:21:00,103.2.67.82,India,api_gateway,token,3.98,logout > api_call > logout > write_log > read_config,win-72-76:b7:29:e6:80:f0,normal,none,evt_007235
u_00026,user,2026-02-24 05:27:00,45.116.72.180,Singapore,mailbox,token,15.65,read_file > login > login > logout > download,ios-66-3f:44:0f:23:6f:7a,normal,none,evt_007236
u_00035,user,2026-02-24 05:37:00,51.156.18.160,United Kingdom,mailbox,biometric,12.19,login > download > logout > logout > read_file > logout,ios-98-06:aa:22:a6:9f:17,normal,none,evt_007237
s_00212,service_account,2026-02-24 05:41:00,88.32.0.64,Germany,database,token,10.04,api_call > write_log > auth,win-95-0f:96:30:aa:69:6f,normal,none,evt_007238
s_00182,service_account,2026-02-24 05:59:00,34.84.141.251,United States,vpn_gateway,certificate,5.6,api_call > write_log > auth > auth,ios-42-19:da:0e:92:44:36,normal,none,evt_007239
u_00185,user,2026-02-24 06:02:00,103.184.228.135,India,vpn_gateway,password,8.79,login > download > logout > login,android-43-6b:62:fa:56:57:53,normal,none,evt_007240
u_00244,user,2026-02-24 06:15:00,45.214.183.168,Singapore,fileshare,token,8.6,read_file > read_file > download > download,linux-63-9b:1e:47:3e:a3:54,normal,none,evt_007241
e_00052,edge_device,2026-02-24 06:18:00,88.40.56.54,Germany,source_repo,token,1.41,logout > telemetry_push > logout > heartbeat > read_sensor > heartbeat,linux-95-9f:c8:75:dd:12:1d,normal,none,evt_007242
u_00166,user,2026-02-24 06:30:00,103.170.136.242,India,mailbox,password,16.21,search > download > login > search > download > download,ios-89-20:02:8c:2d:98:e7,normal,none,evt_007243
u_00106,user,2026-02-24 06:36:00,45.126.134.234,Singapore,mailbox,password,11.95,search > login > read_file > search > read_file > login,android-67-c7:2c:d6:e3:18:78,normal,none,evt_007244
u_00168,user,2026-02-24 06:38:00,103.152.144.209,India,source_repo,token,7.32,read_file > read_file > logout,ios-79-85:cf:38:b6:0b:1a,normal,none,evt_007245
u_00011,user,2026-02-24 06:42:00,88.169.209.150,Germany,mailbox,password,8.84,read_file > login > download > download > login > login,android-61-72:58:9c:97:4b:05,normal,none,evt_007246
u_00229,user,2026-02-24 06:52:00,103.57.64.91,India,fileshare,password,19.24,login > download > download > logout,android-17-96:7f:d5:e3:8b:a1,normal,none,evt_007247
u_00109,user,2026-02-24 07:04:00,103.216.162.89,India,source_repo,biometric,10.62,login > read_file > login,win-82-b1:86:24:ff:71:0b,anomaly,impossible_travel,evt_007248
u_00248,user,2026-02-24 07:04:00,45.221.26.219,Singapore,ticketing_portal,password,11.05,login > download > search > read_file,ios-43-9f:61:46:6e:4f:d0,normal,none,evt_007249
u_00162,user,2026-02-24 07:07:00,51.146.36.168,United Kingdom,ticketing_portal,biometric,16.48,read_file > login > logout > logout > search,win-56-57:a3:b8:dc:66:ee,normal,none,evt_007250
u_00208,user,2026-02-24 07:16:00,103.216.26.23,India,source_repo,password,14.45,login > download > logout > download > read_file,win-16-d9:97:57:c1:d8:5b,normal,none,evt_007251
u_00027,user,2026-02-24 07:21:00,45.240.252.243,Singapore,source_repo,password,10.29,logout > download > read_file > login > logout,ios-80-f2:ab:ea:da:7b:c5,normal,none,evt_007252
u_00140,user,2026-02-24 07:21:00,51.206.82.179,United Kingdom,payment_service,token,9.06,download > login > search > search,android-79-9b:c5:94:60:bc:d5,normal,none,evt_007253
u_00222,user,2026-02-24 07:24:00,51.12.155.136,United Kingdom,fileshare,token,7.76,login > logout > read_file,linux-58-8b:3e:7f:1b:a4:c2,normal,none,evt_007254
u_00160,user,2026-02-24 07:25:00,45.47.196.248,Singapore,vpn_gateway,biometric,8.47,login > read_file > login,ios-12-37:91:f9:27:1b:f0,normal,none,evt_007255
u_00139,user,2026-02-24 07:25:00,103.156.182.96,India,vpn_gateway,password,10.17,logout > read_file > download > login > login,android-91-e9:c4:23:4c:ad:ff,normal,none,evt_007256
u_00130,user,2026-02-24 07:32:00,51.63.181.97,United Kingdom,source_repo,token,16.19,read_file > search > logout > read_file > read_file > login,ios-78-a1:4d:59:6f:a9:c7,normal,none,evt_007257
u_00160,user,2026-02-24 07:33:00,45.46.125.130,Singapore,fileshare,certificate,9.18,read_file > logout > login,ios-12-37:91:f9:27:1b:f0,normal,none,evt_007258
u_00117,user,2026-02-24 07:47:00,103.167.247.232,India,source_repo,token,2.39,download > search > login,win-47-20:1e:e1:cb:38:d6,normal,none,evt_007259
u_00122,user,2026-02-24 07:49:00,51.70.124.120,United Kingdom,mailbox,password,10.51,search > download > login,ios-35-32:f6:33:18:ac:de,normal,none,evt_007260
u_00224,user,2026-02-24 07:54:00,51.52.93.245,United Kingdom,vpn_gateway,token,10.92,read_file > read_file > download > login > download,ios-52-d3:5e:8b:28:9e:42,normal,none,evt_007261
u_00016,user,2026-02-24 07:55:00,103.129.21.145,India,source_repo,biometric,12.89,read_file > search > download > login > download,ios-10-ef:f2:3d:08:1f:11,normal,none,evt_007262
u_00069,user,2026-02-24 08:11:00,51.127.10.131,United Kingdom,ticketing_portal,biometric,17.15,logout > read_file > login > download,ios-83-51:1f:e3:25:98:3c,normal,none,evt_007263
u_00180,user,2026-02-24 08:17:00,51.57.254.61,United Kingdom,fileshare,biometric,11.88,login > logout > search,ios-96-42:e1:81:b9:dc:29,normal,none,evt_007264
u_00171,user,2026-02-24 08:20:00,51.143.120.3,United Kingdom,source_repo,biometric,8.47,read_file > logout > read_file > search > logout > login,ios-74-2e:d9:86:78:b9:82,normal,none,evt_007265
u_00019,user,2026-02-24 08:21:00,103.167.187.246,India,source_repo,password,8.44,logout > login > login > search > login,linux-12-98:8e:25:a2:d7:1b,normal,none,evt_007266
u_00174,user,2026-02-24 08:21:00,45.193.228.210,Singapore,vpn_gateway,password,10.3,download > logout > download > search > search,android-38-d7:09:72:cd:f3:40,normal,none,evt_007267
u_00187,user,2026-02-24 08:24:00,51.44.76.123,United Kingdom,source_repo,biometric,7.53,login > download > login,android-98-72:c5:09:17:46:a7,normal,none,evt_007268
u_00077,user,2026-02-24 08:28:00,103.252.58.191,India,fileshare,password,13.78,search > logout > read_file,ios-31-32:19:79:c0:95:e1,normal,none,evt_007269
u_00057,user,2026-02-24 08:30:00,51.29.176.208,United Kingdom,vpn_gateway,password,0.85,login > login > login > login > logout,linux-87-30:ad:15:ac:57:73,anomaly,brute_force,evt_007270
u_00008,user,2026-02-24 08:38:00,103.157.90.92,India,vpn_gateway,token,7.33,read_file > logout > logout > search > login > download,linux-20-56:f6:5d:e8:7e:b3,normal,none,evt_007271
u_00090,user,2026-02-24 08:42:00,103.14.170.121,India,fileshare,password,11.94,search > logout > login,win-38-aa:21:a7:bb:a9:4e,normal,none,evt_007272
u_00077,user,2026-02-24 08:44:00,103.127.125.220,India,fileshare,token,17.2,download > logout > read_file,ios-31-32:19:79:c0:95:e1,normal,none,evt_007273
u_00244,user,2026-02-24 08:54:00,45.195.195.78,Singapore,fileshare,token,6.32,download > read_file > search,linux-63-9b:1e:47:3e:a3:54,normal,none,evt_007274
u_00194,user,2026-02-24 09:02:00,45.166.109.146,Singapore,mailbox,token,10.74,read_file > read_file > logout > search > search > download,win-20-a7:1a:56:96:a7:72,normal,none,evt_007275
u_00180,user,2026-02-24 09:05:00,51.241.96.5,United Kingdom,ticketing_portal,biometric,11.92,download > login > read_file > read_file > search > read_file,ios-96-42:e1:81:b9:dc:29,normal,none,evt_007276
u_00118,user,2026-02-24 09:16:00,51.112.185.32,United Kingdom,source_repo,token,8.93,login > read_file > logout,ios-65-ab:1d:60:ca:9e:22,normal,none,evt_007277
u_00100,user,2026-02-24 09:34:00,103.123.67.101,India,ticketing_portal,password,12.35,login > search > download > login > read_file,win-34-11:82:0d:3a:00:16,normal,none,evt_007278
u_00025,user,2026-02-24 09:44:00,103.5.161.227,India,fileshare,biometric,11.36,logout > read_file > logout > login > read_file > download,android-31-fa:52:cd:94:c7:a0,normal,none,evt_007279
u_00126,user,2026-02-24 09:59:00,103.99.205.179,India,vpn_gateway,token,11.85,read_file > logout > login > download,win-86-9e:a6:dd:9f:f2:20,normal,none,evt_007280
u_00055,user,2026-02-24 10:36:00,103.15.226.243,India,mailbox,biometric,12.62,download > search > read_file > logout > search > search,ios-10-dd:bd:bd:64:cd:61,normal,none,evt_007281
u_00207,user,2026-02-24 10:51:00,51.4.217.77,United Kingdom,fileshare,biometric,17.02,search > download > search > search > logout > login,android-61-22:73:b1:f7:d9:19,normal,none,evt_007282
u_00100,user,2026-02-24 10:51:00,103.184.235.187,India,mailbox,password,12.71,read_file > logout > login,win-34-11:82:0d:3a:00:16,normal,none,evt_007283
u_00095,user,2026-02-24 10:55:00,103.15.231.242,India,ticketing_portal,password,11.77,login > login > logout,linux-86-92:2a:5d:01:0a:56,normal,none,evt_007284
u_00114,user,2026-02-24 11:01:00,51.218.251.103,United Kingdom,ticketing_portal,token,11.87,login > logout > download,ios-13-ef:ae:e9:90:15:06,normal,none,evt_007285
u_00073,user,2026-02-24 11:04:00,103.116.240.11,India,ticketing_portal,biometric,12.58,search > login > read_file > login,android-24-ae:78:26:5c:f6:43,normal,none,evt_007286
u_00207,user,2026-02-24 11:06:00,51.59.19.245,United Kingdom,mailbox,biometric,15.93,search > download > login > login > read_file,android-61-22:73:b1:f7:d9:19,normal,none,evt_007287
u_00010,user,2026-02-24 11:18:00,45.166.250.212,Singapore,fileshare,password,13.66,logout > logout > logout > logout > read_file,ios-18-a6:a0:15:c1:6a:c9,normal,none,evt_007288
u_00153,user,2026-02-24 11:20:00,51.125.191.133,United Kingdom,mailbox,biometric,11.93,login > download > read_file > read_file > search,android-39-d3:2b:4a:36:22:17,normal,none,evt_007289
u_00087,user,2026-02-24 11:27:00,51.248.251.33,United Kingdom,mailbox,token,13.58,logout > read_file > read_file,win-92-a5:51:69:b9:b8:76,normal,none,evt_007290
u_00131,user,2026-02-24 11:32:00,51.141.190.32,United Kingdom,fileshare,biometric,9.76,logout > search > login > search,ios-29-99:be:59:21:63:32,normal,none,evt_007291
u_00017,user,2026-02-24 11:33:00,51.18.13.147,United Kingdom,vpn_gateway,password,13.49,search > read_file > logout,linux-96-7f:80:6f:24:ef:03,normal,none,evt_007292
u_00043,user,2026-02-24 11:35:00,51.159.51.104,United Kingdom,fileshare,biometric,14.54,download > read_file > download,win-91-d9:80:bb:85:44:cc,normal,none,evt_007293
u_00144,user,2026-02-24 11:37:00,51.21.78.228,United Kingdom,mailbox,token,18.11,read_file > read_file > read_file > search,linux-85-a1:66:41:08:15:29,normal,none,evt_007294
u_00239,user,2026-02-24 11:46:00,45.87.232.15,Singapore,ticketing_portal,biometric,10.37,logout > login > logout > logout > logout,linux-25-34:c6:2f:c5:7f:fd,normal,none,evt_007295
u_00005,user,2026-02-24 12:08:00,103.155.40.20,India,fileshare,biometric,11.26,download > login > search > logout,ios-61-a2:90:8d:17:8f:cb,normal,none,evt_007296
u_00027,user,2026-02-24 12:31:00,45.90.54.231,Singapore,fileshare,password,3.83,logout > login > logout,ios-80-f2:ab:ea:da:7b:c5,normal,none,evt_007297
